SMILES_solute,SMILES_solvent,T/K,COSMO-SAC1,lngamma1,x1,dlnr1,index
CC(F)F,C=Cc1ccccc1,309.84,0.018713357,1.2528,1.00E-08,1.234086643,18893
CC(F)F,C=Cc1ccccc1,329.99,0.006696263,1.2238,1.00E-08,1.217103737,18894
CCCC(C)C,CC[N+](=O)[O-],298.15,3.010688754,0.911,1.00E-08,-2.099688754,18895
CC(C)=O,CCOCC,298.15,0.391719675,0.281,1.00E-08,-0.110719675,18896
CC(=O)O,CCCCCCO,298.15,0.553728139,0.121,1.00E-08,-0.432728139,18897
CCCCO,OCC(O)CO,298.15,1.229766739,2.6672,1.00E-08,1.437433261,18898
c1ccccc1,N#CCCCCCC#N,298.15,0.281458661,0.5128,1.00E-08,0.231341339,18899
C1CCCCC1,NCc1ccco1,300.15,2.212635509,2.2083,1.00E-08,-0.004335509,18900
CC1CCCCC1,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,393.15,-0.099446227,-0.0101,1.00E-08,0.089346227,18901
C1=CCCC=C1,C1CCC(C2CCCCC2)CC1,298.15,0.286278645,0.0677,1.00E-08,-0.218578645,18902
CCCCCCCC,N#CCCCCC#N,298.15,4.280748311,4.3707,1.00E-08,0.089951689,18903
CCCCCCCC,N#CCCCCC#N,303.15,4.197289123,4.3135,1.00E-08,0.116210877,18904
CCCCCCCC,N#CCCCCC#N,293.15,4.366119252,4.4462,1.00E-08,0.080080748,18905
CC(C)C(C)C(C)C,CCCC(=O)OCC,298.15,0.882691947,0.7747,1.00E-08,-0.107991947,18906
CC(C)=O,CCN1CCCC1=O,298.15,-0.049330694,0.1989,1.00E-08,0.248230694,18907
CC(C)=O,CCN1CCCC1=O,308.2,-0.049407373,0.1906,1.00E-08,0.240007373,18908
CC(C)=O,CCN1CCCC1=O,318.15,-0.049604651,0.1823,1.00E-08,0.231904651,18909
C1=CCCCC1,CC1CCC(=O)N1C,298.15,0.345937499,1.1249,1.00E-08,0.778962501,18910
COC,CCC(C)CO,289.99,-0.37014327,0.3784,1.00E-08,0.74854327,18911
COC,CCC(C)CO,309.99,-0.334030175,0.2776,1.00E-08,0.611630175,18912
COC,CCC(C)CO,270.01,-0.413405092,0.5008,1.00E-08,0.914205092,18913
COC,CCC(C)CO,249.92,-0.465920458,0.6259,1.00E-08,1.091820458,18914
COC,CCC(C)CO,330,-0.303729354,0.1906,1.00E-08,0.494329354,18915
CC(F)F,CCC(O)CC,330,0.20133148,1.2865,1.00E-08,1.08516852,18916
CC(F)F,CCC(O)CC,309.99,0.24502572,1.5195,1.00E-08,1.27447428,18917
CC(F)F,CCC(O)CC,290,0.297252706,1.7783,1.00E-08,1.481047294,18918
CC(F)F,CCC(O)CC,259.98,0.396059158,2.1804,1.00E-08,1.784340842,18919
CC(F)F,CCC(O)CC,270.03,0.359879002,2.0503,1.00E-08,1.690420998,18920
ClC(Cl)(Cl)Cl,CC(C)(C)O,298.15,1.082711758,0.993,1.00E-08,-0.089711758,18921
C=CC=C,S=C=S,298.15,0.569442104,0.201,1.00E-08,-0.368442104,18922
CCCCCCCC,CCCCCCCCCCCCCCCCCCO,338.15,0.097898179,-3.0018,1.00E-08,-3.099698179,18923
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(=O)O,314.24,-0.223209238,-0.1708,1.00E-08,0.052409238,18924
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(=O)O,358.33,-0.229002329,-0.1936,1.00E-08,0.035402329,18925
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(=O)O,348.3,-0.22689498,-0.1767,1.00E-08,0.05019498,18926
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(=O)O,348.2,-0.226875635,-0.172,1.00E-08,0.054875635,18927
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(=O)O,338.29,-0.225155651,-0.1708,1.00E-08,0.054355651,18928
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(=O)O,314.1,-0.223210142,-0.1661,1.00E-08,0.057110142,18929
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(=O)O,333.26,-0.224454108,-0.172,1.00E-08,0.052454108,18930
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(=O)O,333.38,-0.224469316,-0.1767,1.00E-08,0.047769316,18931
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(=O)O,338.27,-0.225152613,-0.1661,1.00E-08,0.059052613,18932
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(=O)O,353.3,-0.227906201,-0.1936,1.00E-08,0.034306201,18933
CCOC(C)=O,OCCN(CCO)CCN(CCO)CCO,323.15,0.309463567,2.1114,1.00E-08,1.801936433,18934
CCOC(C)=O,OCCN(CCO)CCN(CCO)CCO,333.15,0.299337645,1.9769,1.00E-08,1.677562355,18935
CCOC(C)=O,OCCN(CCO)CCN(CCO)CCO,343.15,0.289660019,1.8326,1.00E-08,1.542939981,18936
CCOC(C)=O,OCCN(CCO)CCN(CCO)CCO,363.15,0.271563041,1.6808,1.00E-08,1.409236959,18937
CCOC(C)=O,OCCN(CCO)CCN(CCO)CCO,353.15,0.280408816,1.7299,1.00E-08,1.449491184,18938
CCCCCCC,C=CCCCCCC,298.15,0.065121055,0.0488,1.00E-08,-0.016321055,18939
CCCCCCC,C=CCCCCCC,298.2,0.065100069,0.0488,1.00E-08,-0.016300069,18940
CCO,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,375.25,-0.252532894,-0.0305,1.00E-08,0.222032894,18941
CCO,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,365.05,-0.235160989,0.077,1.00E-08,0.312160989,18942
CCO,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,354.55,-0.216769641,0.1906,1.00E-08,0.407369641,18943
C=CCC,C=CCO,289.99,1.476525576,1.7263,1.00E-08,0.249774424,18944
C=CCC,C=CCO,329.99,1.310132805,1.6174,1.00E-08,0.307267195,18945
C=CCC,C=CCO,309.995,1.390640497,1.6771,1.00E-08,0.286459503,18946
C=CCC,C=CCO,270.01,1.567744352,1.7664,1.00E-08,0.198655648,18947
C=CCC,C=CCO,249.9433,1.66484862,1.805,1.00E-08,0.14015138,18948
CC(Cl)CCl,CCCOCCO,298.15,-0.137774766,0.3784,1.00E-08,0.516174766,18949
CCCCCCCC,CCC(C)OC(=O)c1ccccc1C(=O)OC(C)CC,393.15,0.476700068,0.9361,1.00E-08,0.459399932,18950
CCCC(C)CCC,CCCCCCCCCCCCCCCCCCCC,353.15,-0.274446195,-0.0726,1.00E-08,0.201846195,18951
CCCCCl,CCCCCCCCCCCCCCCCCCCCCCCC,343.55,-0.319033102,-0.1508,1.00E-08,0.168233102,18952
CCCCCl,CCCCCCCCCCCCCCCCCCCCCCCC,353.45,-0.334341418,-0.1863,1.00E-08,0.148041418,18953
CCCCCl,CCCCCCCCCCCCCCCCCCCCCCCC,324.45,-0.285745078,-0.0619,1.00E-08,0.223845078,18954
CCCCCl,CCCCCCCCCCCCCCCCCCCCCCCC,333.75,-0.30261573,-0.1165,1.00E-08,0.18611573,18955
Cc1ccc(C)cc1,COCCOCCOCCOCCOC,343.15,-0.115630259,0.063,1.00E-08,0.178630259,18956
Cc1ccc(C)cc1,COCCOCCOCCOCCOC,323.15,-0.150018211,0.0944,1.00E-08,0.244418211,18957
Cc1ccc(C)cc1,COCCOCCOCCOCCOC,303.15,-0.194120957,0.1681,1.00E-08,0.362220957,18958
CCCCCC,CCCCCCCCCCCC(=O)N(CC)CC,308.15,-0.084532611,0.2508,1.00E-08,0.335332611,18959
CCCCCC,CCCCCCCCCCCC(=O)N(CC)CC,298.15,-0.076380128,0.27,1.00E-08,0.346380128,18960
CCCCCC,CCCCCCCCCCCC(=O)N(CC)CC,318.15,-0.092163008,0.2279,1.00E-08,0.320063008,18961
CCCCCC,CCCCCCCCCCCC(=O)N(CC)CC,328.15,-0.099315778,0.2103,1.00E-08,0.309615778,18962
CCCOC(C)=O,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,323.15,0.223523712,0.2624,1.00E-08,0.038876288,18963
CCCOC(C)=O,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,333.15,0.208509657,0.2151,1.00E-08,0.006590343,18964
CCCOC(C)=O,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,313.15,0.238131784,0.2852,1.00E-08,0.047068216,18965
CCCOC(C)=O,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,303.15,0.252050607,0.3507,1.00E-08,0.098649393,18966
CCCCCC,CNC(C)=O,333.8,2.916923254,2.544,1.00E-08,-0.372923254,18967
CCCCCC,CNC(C)=O,318.4,3.027671032,2.6312,1.00E-08,-0.396471032,18968
CCCCCC,CNC(C)=O,303,3.141250165,2.7239,1.00E-08,-0.417350165,18969
CCCCCCCCC,CCC[N+](=O)[O-],298.15,2.443647924,2.5424,1.00E-08,0.098752076,18970
C=COC(C)=O,CCN(CC)C(C)=O,323.15,-0.125810152,0.1222,1.00E-08,0.248010152,18971
C=COC(C)=O,CCN(CC)C(C)=O,303.15,-0.141561275,0.0862,1.00E-08,0.227761275,18972
C=COC(C)=O,CCN(CC)C(C)=O,313.15,-0.133359705,0.1044,1.00E-08,0.237759705,18973
CCCl,CC(C)CCO,249.91,0.494370814,1.0116,1.00E-08,0.517229186,18974
CCCl,CC(C)CCO,330,0.293178891,0.7747,1.00E-08,0.481521109,18975
CCCl,CC(C)CCO,309.99,0.332904934,0.8587,1.00E-08,0.525795066,18976
CCCl,CC(C)CCO,290,0.378755986,0.9163,1.00E-08,0.537544014,18977
CCCl,CC(C)CCO,270.01,0.431964441,0.967,1.00E-08,0.535035559,18978
C1CCCCC1,CC(C)CO,298.15,1.341052721,1.487,1.00E-08,0.145947279,18979
C1CCCCCC1,OC1CCCCCC1,298.15,1.106550778,1.176,1.00E-08,0.069449222,18980
CO,COC(C)=O,298.15,0.72396406,0.491,1.00E-08,-0.23296406,18981
C=CCC,Cc1cccc(O)c1,289.98,0.693947715,1.581,1.00E-08,0.887052285,18982
C=CCC,Cc1cccc(O)c1,299.98,0.669031762,1.5581,1.00E-08,0.889068238,18983
C=CCC,Cc1cccc(O)c1,309.99,0.645053974,1.5304,1.00E-08,0.885346026,18984
C=CCC,Cc1cccc(O)c1,319.99,0.622040235,1.4996,1.00E-08,0.877559765,18985
C=CCC,Cc1cccc(O)c1,329.99,0.599940994,1.4725,1.00E-08,0.872559006,18986
Cc1ccccc1C,O=Cc1ccco1,308.15,1.220579903,1.2669,1.00E-08,0.046320097,18987
Cc1ccccc1C,O=Cc1ccco1,298.15,1.266955238,1.4159,1.00E-08,0.148944762,18988
Cc1ccccc1C,O=Cc1ccco1,318.15,1.176364986,1.9125,1.00E-08,0.736135014,18989
CCCCC,C=CCCC,298.15,0.109562163,0.037,1.00E-08,-0.072562163,18990
CC(C)=C(C)C,O=S1CCOCC1,333.15,1.964924759,1.9315,1.00E-08,-0.033424759,18991
CC(C)=C(C)C,O=S1CCOCC1,323.15,1.992191291,2.0541,1.00E-08,0.061908709,18992
c1ccccc1,CC1=CC(=O)CC(C)(C)C1,343.15,-0.20257493,0.2231,1.00E-08,0.42567493,18993
c1ccccc1,CC1=CC(=O)CC(C)(C)C1,313.15,-0.240758615,0.3365,1.00E-08,0.577258615,18994
c1ccccc1,CC1=CC(=O)CC(C)(C)C1,353.15,-0.191865454,-0.0101,1.00E-08,0.181765454,18995
c1ccccc1,CC1=CC(=O)CC(C)(C)C1,328.15,-0.22043703,0.5766,1.00E-08,0.79703703,18996
CO,CCCCN,298.15,-0.522479884,-1.0498,1.00E-08,-0.527320116,18997
c1ccccc1,O=S1(=O)CC=CC1,333.15,1.387375164,0.7419,1.00E-08,-0.645475164,18998
c1ccccc1,O=S1(=O)CC=CC1,373.15,1.263595472,0.6931,1.00E-08,-0.570495472,18999
c1ccccc1,O=S1(=O)CC=CC1,298.15,1.491839815,0.7885,1.00E-08,-0.703339815,19000
CCCCO,C=CC=O,298.15,0.468285258,0.517,1.00E-08,0.048714742,19001
CCCCO,CCCCCCC(C)=O,333.15,0.344179977,1.0986,1.00E-08,0.754420023,19002
CCCCO,CCCCCCC(C)=O,323.17,0.360624886,1.1314,1.00E-08,0.770775114,19003
CCCCO,CCCCCCC(C)=O,313.15,0.37779295,1.16,1.00E-08,0.78220705,19004
CCCCO,CCCCCCC(C)=O,303.14,0.395610323,1.1939,1.00E-08,0.798289677,19005
S=C=S,COCOC,298.15,0.910531383,0.625,1.00E-08,-0.285531383,19006
CN1CCCC1=O,C#CCCCCCC,313.37,-0.500091062,1.3762,1.00E-08,1.876291062,19007
CN1CCCC1=O,C#CCCCCCC,322.9,-0.443959308,1.4516,1.00E-08,1.895559308,19008
CC(Cl)Cl,ClC=C(Cl)Cl,328.2,0.200395194,0.2311,1.00E-08,0.030704806,19009
CCCCCO,CC(C)C(C)C,298.15,2.27416597,0.525,1.00E-08,-1.74916597,19010
CCOCC,CC1(C)COC(=O)[C@@H]1O,373.4,0.829691762,1.0403,1.00E-08,0.210608238,19011
CCOCC,CC1(C)COC(=O)[C@@H]1O,368.42,0.841209842,1.0296,1.00E-08,0.188390158,19012
CO,CCNCC,298.15,0.080152743,0.886,1.00E-08,0.805847257,19013
C=CC(=C)C,N#CCCC#N,298.15,3.080803161,2.9755,1.00E-08,-0.105303161,19014
CC(C)O,CCCCCCCCCCCCCC,293.15,2.559359825,3.5752,1.00E-08,1.015840175,19015
CC(C)=O,CC=O,298.15,0.00653445,0.097,1.00E-08,0.09046555,19016
OC1CCCC1,C1CCCCCC1,298.15,2.260735098,0.831,1.00E-08,-1.429735098,19017
OC1CCCC1,C1CCCCCCC1,298.15,2.234194786,0.555,1.00E-08,-1.679194786,19018
C1CCCCC1,CCC(=O)CC,298.15,0.702513895,0.599,1.00E-08,-0.103513895,19019
CCCCC,CN1CCN(C)C1=O,298.15,1.022330992,2.6152,1.00E-08,1.592869008,19020
CCCCC,CN1CCN(C)C1=O,313.15,0.983043429,2.2711,1.00E-08,1.288056571,19021
CCCCC,CN1CCN(C)C1=O,323.15,0.957354677,2.0136,1.00E-08,1.056245323,19022
CCCCCCC,NCCCCCCN,298.15,1.681779063,0.9002,1.00E-08,-0.781579063,19023
CCCCCCCC,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,393.15,0.173740261,0.571,1.00E-08,0.397259739,19024
CCCC(C)C,CCCCCCCCCCCCCCCCCCCCCC,353.15,-0.476812115,-0.1267,1.00E-08,0.350112115,19025
CCCC(=O)CCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,373.45,-0.015062718,0.345,1.00E-08,0.360062718,19026
CCCC(=O)CCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,393.35,-0.055954062,0.257,1.00E-08,0.312954062,19027
CCCC(=O)CCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.35,0.031758743,0.3961,1.00E-08,0.364341257,19028
CCO,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,333.15,0.515040078,0.571,1.00E-08,0.055959922,19029
CCO,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,343.15,0.45322743,0.5247,1.00E-08,0.07147257,19030
CCO,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,353.15,0.394572709,0.4762,1.00E-08,0.081627291,19031
CCO,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,323.15,0.580184889,0.6471,1.00E-08,0.066915111,19032
CCO,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,373.15,0.286068542,0.3784,1.00E-08,0.092331458,19033
CCO,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,363.15,0.338907237,0.4318,1.00E-08,0.092892763,19034
COC=O,CCCCOCCOCCOCCCC,323.15,0.095615988,-0.003,1.00E-08,-0.098615988,19035
COC=O,CCCCOCCOCCOCCCC,303.15,0.144178941,0.0276,1.00E-08,-0.116578941,19036
COC=O,CCCCOCCOCCOCCCC,343.15,0.050212712,-0.0566,1.00E-08,-0.106812712,19037
CCCCCCCCC,CCBr,298.15,0.869196682,0.8879,1.00E-08,0.018703318,19038
C1CCCCC1,FC(F)(Cl)C(F)(Cl)Cl,308.15,-0.006006994,0.5068,1.00E-08,0.512806994,19039
CCCCC,O=C1CCCO1,298.15,2.219072721,3.139,1.00E-08,0.919927279,19040
C1CCOC1,CCNC(C)=O,303.15,0.289706361,0.5481,1.00E-08,0.258393639,19041
C1CCOC1,CCNC(C)=O,313.15,0.286758677,0.5365,1.00E-08,0.249741323,19042
C1CCOC1,CCNC(C)=O,333.15,0.279590468,0.5306,1.00E-08,0.251009532,19043
CCC1CCCCC1,CN(C)P(=O)(N(C)C)N(C)C,298.15,0.592652011,1.3762,1.00E-08,0.783547989,19044
C1CCOC1,N#CCCOC(O)C(C(O)OCCC#N)(C(O)OCCC#N)C(O)OCCC#N,393.15,-0.128709862,-0.1985,1.00E-08,-0.069790138,19045
C=CCC,C1CCOCC1,309.98,-0.025944162,0.3221,1.00E-08,0.348044162,19046
C=CCC,C1CCOCC1,270.12,-0.048436899,0.3293,1.00E-08,0.377736899,19047
CO,CCC(C)O,298.15,0.389029308,0.027,1.00E-08,-0.362029308,19048
Cc1ccccc1,CCCCCCCCCCCC(=O)O,358.06,-0.002232269,0.0392,1.00E-08,0.041432269,19049
Cc1ccccc1,CCCCCCCCCCCC(=O)O,343.29,0.017195313,0.0649,1.00E-08,0.047704687,19050
Cc1ccccc1,CCCCCCCCCCCC(=O)O,314.24,0.062175237,0.0751,1.00E-08,0.012924763,19051
Cc1ccccc1,CCCCCCCCCCCC(=O)O,333.26,0.031642953,0.0649,1.00E-08,0.033257047,19052
Cc1ccccc1,CCCCCCCCCCCC(=O)O,333.38,0.031463695,0.0392,1.00E-08,0.007736305,19053
Cc1ccccc1,CCCCCCCCCCCC(=O)O,353.3,0.00380111,0.0507,1.00E-08,0.04689889,19054
Cc1ccccc1,CCCCCCCCCCCC(=O)O,358.1,-0.002282089,0.0507,1.00E-08,0.052982089,19055
Cc1ccccc1,CCCCCCCCCCCC(=O)O,329.18,0.03783356,0.062,1.00E-08,0.02416644,19056
Cc1ccccc1,CCCCCCCCCCCC(=O)O,329.9,0.036727445,0.0751,1.00E-08,0.038372555,19057
Cc1ccccc1,CCCCCCCCCCCC(=O)O,314.1,0.062416417,0.062,1.00E-08,-0.000416417,19058
CC(C)=O,CCCCCCCCCCCCCCCCCCCCCCO,373.05,-0.253241303,0.267,1.00E-08,0.520241303,19059
CC(C)=O,CCCCCCCCCCCCCCCCCCCCCCO,353.55,-0.212732931,0.4095,1.00E-08,0.622232931,19060
CC(C)=O,CCCCCCCCCCCCCCCCCCCCCCO,363.25,-0.233469053,0.3322,1.00E-08,0.565669053,19061
CCCCCC,C1COCCOCCOCCOCCOCCO1,323.15,0.506421805,1.67,1.00E-08,1.163578195,19062
C=CC(=C)C,CCCCCCCCC#N,298.15,-0.166060935,0.1484,1.00E-08,0.314460935,19063
C=CCCCCC,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,323.15,-0.317864844,0.2624,1.00E-08,0.580264844,19064
C=CCCCCC,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,333.15,-0.31778113,0.2469,1.00E-08,0.56468113,19065
C=CCCCCC,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,303.15,-0.318284081,0.2776,1.00E-08,0.595884081,19066
C=CCCCCC,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,313.15,-0.318024801,0.27,1.00E-08,0.588024801,19067
COC(C)=O,CN1CCCCC1=O,313.43,-0.034923905,0.3853,1.00E-08,0.420223905,19068
COC(C)=O,CN1CCCCC1=O,303.41,-0.036873401,0.3646,1.00E-08,0.401473401,19069
COC(C)=O,CN1CCCCC1=O,323.45,-0.03328268,0.3988,1.00E-08,0.43208268,19070
CCOCC,CC(=O)OCC(COC(C)=O)OC(C)=O,323,0.686194964,0.7178,1.00E-08,0.031605036,19071
CCOCC,CC(=O)OCC(COC(C)=O)OC(C)=O,343,0.623070274,0.6575,1.00E-08,0.034429726,19072
CCOCC,CC(=O)OCC(COC(C)=O)OC(C)=O,353,0.593542383,0.6729,1.00E-08,0.079357617,19073
CC(C)O,N#CCCCC#N,323.15,0.980965926,1.4493,1.00E-08,0.468334074,19074
CC(C)O,N#CCCCC#N,303.15,1.117296786,1.6601,1.00E-08,0.542803214,19075
CC(C)O,N#CCCCC#N,313.15,1.04647486,1.5433,1.00E-08,0.49682514,19076
CC(C)O,N#CCCCC#N,333.15,0.920326544,1.3481,1.00E-08,0.427773456,19077
CC(C)O,OCCO,323.15,0.756050035,1.1049,1.00E-08,0.348849965,19078
CC(C)O,OCCO,343.15,0.723451743,1.0307,1.00E-08,0.307248257,19079
CC(C)O,OCCO,363.15,0.691940365,0.9517,1.00E-08,0.259759635,19080
CC(C)O,OCCO,383.15,0.661648639,0.8633,1.00E-08,0.201651361,19081
CC(F)F,C=CC(C)(C)O,269.96,0.18068836,1.3838,1.00E-08,1.20311164,19082
CC(F)F,C=CC(C)(C)O,250,0.209391857,1.5433,1.00E-08,1.333908143,19083
CC(F)F,C=CC(C)(C)O,330,0.115500693,0.9042,1.00E-08,0.788699307,19084
CC(F)F,C=CC(C)(C)O,289.99,0.155735802,1.2208,1.00E-08,1.065064198,19085
CC(F)F,C=CC(C)(C)O,309.99,0.134176901,1.0613,1.00E-08,0.927123099,19086
C/C=C\C,CCCC(C)O,270.03,0.500232944,1.0578,1.00E-08,0.557567056,19087
C/C=C\C,CCCC(C)O,290,0.458535625,1.0043,1.00E-08,0.545764375,19088
C/C=C\C,CCCC(C)O,309.99,0.420595704,0.9517,1.00E-08,0.531104296,19089
C/C=C\C,CCCC(C)O,330,0.386090269,0.8755,1.00E-08,0.489409731,19090
C/C=C\C,CCCC(C)O,249.92,0.546428714,1.0986,1.00E-08,0.552171286,19091
C#CCCCC,COC(=O)OC,298.15,0.388187993,0.204,1.00E-08,-0.184187993,19092
CCCCC,C1CCC2CCCCC2C1,298.15,0.006501892,0.3436,1.00E-08,0.337098108,19093
C=CCCCC,CCNC=O,318.15,2.297758291,2.2935,1.00E-08,-0.004258291,19094
C=CCCCC,CCNC=O,333.15,2.210127216,2.2565,1.00E-08,0.046372784,19095
C=CCCCC,CCNC=O,303.15,2.38831252,2.3321,1.00E-08,-0.05621252,19096
CC(C)=O,O=C1CCCCCO1,303.15,-0.031189131,0.2231,1.00E-08,0.254289131,19097
CC(C)=O,O=C1CCCCCO1,318.15,-0.03110005,0.2151,1.00E-08,0.24620005,19098
CC(C)=O,O=C1CCCCCO1,333.15,-0.031036301,0.207,1.00E-08,0.238036301,19099
CC(C)=O,O=C1CCCCCO1,303.2,-0.031188782,0.2231,1.00E-08,0.254288782,19100
C#CCCCCCC,O=CN1CCOCC1,333.2,0.571099948,1.639,1.00E-08,1.067900052,19101
C#CCCCCCC,O=CN1CCOCC1,348.2,0.592944254,1.5892,1.00E-08,0.996255746,19102
C#CCCCCCC,O=CN1CCOCC1,363.2,0.607816187,1.5369,1.00E-08,0.929083813,19103
CCCCCC,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,393.15,-0.260698262,0.239,1.00E-08,0.499698262,19104
C1CCCCC1,OCCSCCO,298.15,2.557192679,4.02,1.00E-08,1.462807321,19105
C1CCCCC1,OCCSCCO,333.15,2.284512749,3.5138,1.00E-08,1.229287251,19106
C1CCCCC1,OCCSCCO,313.15,2.435817275,3.8358,1.00E-08,1.399982725,19107
CC1CCCC1,CC1CC(C)S(=O)(=O)C1,333.15,1.917660176,1.987,1.00E-08,0.069339824,19108
CC1CCCC1,CC1CC(C)S(=O)(=O)C1,303.15,2.11635343,2.2295,1.00E-08,0.11314657,19109
C1CCCC1,O=S1OCCO1,298.15,2.883171086,2.7214,1.00E-08,-0.161771086,19110
C1CCCC1,O=S1OCCO1,333.15,2.512163427,2.5798,1.00E-08,0.067636573,19111
C1CCCC1,O=S1OCCO1,313.15,2.716865133,2.5867,1.00E-08,-0.130165133,19112
CCc1ccccc1,N#CCCCCCCC#N,298.15,0.64329249,0.8755,1.00E-08,0.23220751,19113
CCOC(C)=O,C=CCCCC=C,293.15,0.4118444,0.6081,1.00E-08,0.1962556,19114
Cc1ccccc1,NC=O,298,6.34176695,4.3944,1.00E-08,-1.94736695,19115
ClC(Cl)(Cl)Cl,CC(N)=O,298.15,5.063824405,1.5539,1.00E-08,-3.509924405,19116
CCCCCCC,CCSC,298.15,0.674810992,0.6152,1.00E-08,-0.059610992,19117
CCCCCCC,CCCCCCCCCCc1ccccc1,313.15,-0.063698985,0.066,1.00E-08,0.129698985,19118
CCO,CNC,298.15,-0.622436861,2,1.00E-08,2.622436861,19119
C1CCCCC1,CCOC(C)(C)C,298.15,0.203574284,0.1823,1.00E-08,-0.021274284,19120
CCCCCO,CCCC(C)C,298.15,2.294193402,0.538,1.00E-08,-1.756193402,19121
CCCCCCCCC,OCCOCCOCCOCCO,373.15,1.846605478,3.8971,1.00E-08,2.050494522,19122
CCCCCCCCC,OCCOCCOCCOCCO,393.15,1.756161088,3.6818,1.00E-08,1.925638912,19123
CCCCCCCCC,OCCOCCOCCOCCO,363.15,1.893433093,4.0504,1.00E-08,2.156966907,19124
CCCCCCCCC,OCCOCCOCCOCCO,403.15,1.712623677,3.5304,1.00E-08,1.817776323,19125
CCCCCCCCC,OCCOCCOCCOCCO,333.15,2.039452446,4.5254,1.00E-08,2.485947554,19126
CCCCCCCCC,OCCOCCOCCOCCO,383.15,1.800832302,3.7599,1.00E-08,1.959067698,19127
CCCCCCCCC,OCCOCCOCCOCCO,353.15,1.941248408,4.1695,1.00E-08,2.228251592,19128
CCCCCC,CCCCCCCCCCCCCCC1CCCCC1,323.6,-0.332456207,-0.1009,1.00E-08,0.231556207,19129
CCCCCCO,O=CO,298.15,2.601730152,0.358,1.00E-08,-2.243730152,19130
c1ccccc1,CCCCNC(=O)c1ccccc1,323.15,0.087990889,0.3619,1.00E-08,0.273909111,19131
c1ccccc1,CCCCNC(=O)c1ccccc1,313.15,0.100543372,0.392,1.00E-08,0.291456628,19132
c1ccccc1,CCCCNC(=O)c1ccccc1,303.15,0.113907901,0.4213,1.00E-08,0.307392099,19133
c1ccccc1,CCCCNC(=O)c1ccccc1,293.15,0.128149271,0.46,1.00E-08,0.331850729,19134
CCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,393.15,-0.053876906,0.4886,1.00E-08,0.542476906,19135
CCCCCCCCC,C=CCOC(=O)c1ccccc1C(=O)OCC=C,393.15,1.376198263,1.5851,1.00E-08,0.208901737,19136
C1=CCCCC1,CCCOC(=O)c1ccccc1C(=O)OCCC,393.15,-0.046761514,0.3148,1.00E-08,0.361561514,19137
C1CCCC1,Nc1ccccc1S,303.15,1.634207172,2.3415,1.00E-08,0.707292828,19138
C1CCCC1,Nc1ccccc1S,313.15,1.558490441,2.2072,1.00E-08,0.648709559,19139
C1CCCC1,Nc1ccccc1S,333.15,1.420817197,1.8697,1.00E-08,0.448882803,19140
